Title,Society,Area_marla,Price_clean,Price_per_marla,Price_per_marla_formatted,Bedrooms,Bathrooms,Date_Posted_clean
30 Marla Corner House Available For Sale In The Heart Of  Defence Raya,Defence Raya,30.0,160000000.0,5333333.333333333,53.33 Lakh,6,7,2025-07-25
5 Marla Beautiful Slightly Used House Near All Facilities,EME Society,5.0,23000000.0,4600000.0,46.00 Lakh,3,4,2025-07-26
10 Marla Ultra-Modern House For Sale At Hot Location Near To Park & Commercial,DHA Phase 7,10.0,55000000.0,5500000.0,55.00 Lakh,4,5,2025-07-25
1 Kanal Luxury Used House Is Available For Sale,Wapda Town Phase 1 - Block H3,20.0,54000000.0,2700000.0,27.00 Lakh,5,5,2025-07-25
3 Years Installment Plan Luxury Brand New House In Park View City Lahore,Park View City,3.5,11500000.0,3285714.285714286,32.86 Lakh,3,4,2025-07-29
5 MARLA BRAND NEW HOUSE FOR SALE,Nasheman-e-Iqbal Phase 2,5.0,17000000.0,3400000.0,34.00 Lakh,4,5,2025-07-29
3 Years Installment Plan Luxury 5 Marla Brand New House In Park View City Lahore,Park View City,5.0,15000000.0,3000000.0,30.00 Lakh,4,5,2025-07-29
3 Years Installment Plan Luxury 5 Marla Brand New House In Park View City Lahore,Park View City,5.0,14500000.0,2900000.0,29.00 Lakh,4,5,
"1 Kanal 5 Bed House for Sale in DHA Phase 1, N Block, Lahore",DHA Phase 1,20.0,62500000.0,3125000.0,31.25 Lakh,5,5,2025-07-25
1-KANAL HOUSE FOR SALE IN CANTT 60 FEET ROAD GOOD LOCATION SOLID HOUSE OTHER OPTIONS AVAILABLE IN CANTT CAVLARY GROUND,Cantt,20.0,145000000.0,7250000.0,72.50 Lakh,5,6,2025-07-24
2 Kanal Brand New Furnished House For Sale In DHA Phase 5,DHA Phase 5,40.0,280000000.0,7000000.0,70.00 Lakh,-,-,2025-07-27
7.25 Marla House For Sale Just In 3 Marla Price !,Sue-e-Asal,7.2,9800000.0,1361111.111111111,13.61 Lakh,7,6,2025-07-24
5 MARLA BRAND NEW MOST BEAUTYFUL HOUSE FOR SALE,DHA 9 Town,5.0,25000000.0,5000000.0,50.00 Lakh,3,4,2025-07-23
FOR SALE HOUSE 10 MARLA DOUBLE STORY MARBLE WOOD WORK GOOD INVESTMENT TIME TOP LOCATION MAIN COLLEGE ROAD KI BACK SIDE 40 FIT ROAD NEAR GONDAL CHOWK TOWNSHIP LAHORE,Township,10.0,26500000.0,2650000.0,26.50 Lakh,5,5,2025-07-23
5 Marla Modern Design House,DHA 11 Rahbar Phase 2,5.0,22000000.0,4400000.0,44.00 Lakh,3,3,2025-07-27
7 Marla House For Sale Al Ghani Garden Phase 2,Al-Ghani Garden Phase 2,7.0,20000000.0,2857142.8571428573,28.57 Lakh,5,5,2025-07-23
10 MARLA BEAUTIFUL HOUSE FOR SALE IN SHAHEEN BLOCK SECTOR B BAHRIA TOWN LAHORE,Bahria Town - Shaheen Block,10.0,39000000.0,3900000.0,39.00 Lakh,5,6,2025-07-27
A BEAUTIFUL 12 MARLA HOUSE FOR SALE IN TALHA BLOCK SECTOR E BAHRIA TOWN LAHORE,Bahria Town - Talha Block,12.0,60000000.0,5000000.0,50.00 Lakh,5,6,2025-07-27
5 MARLA HOUSE FOR SALE IN DHA RAHBER,DHA 11 Rahbar Phase 2,5.0,27000000.0,5400000.0,54.00 Lakh,3,4,2025-07-25
Want To Buy A House In PCSIR Staff Colony?,PCSIR Staff Colony,20.0,38000000.0,1900000.0,19.00 Lakh,6,6,2025-07-27
08 Marla Used House for sale Available in Valencia Town Lahore,Valencia Housing Society,10.0,35000000.0,3500000.0,35.00 Lakh,4,4,2025-07-25
Brand New 10 Marla House For Sale In Overseas B Block Sector Overseas Enclave Bahria Town Lahore,Bahria Town - Overseas B,10.0,47000000.0,4700000.0,47.00 Lakh,5,7,2025-07-25
1 Kanal Brand New Ultra Modern Design With Double Height Lobby Corner House For Sale,Valencia Housing Society,20.0,65000000.0,3250000.0,32.50 Lakh,6,6,2025-07-25
11 Marla House Gulshan Ravi G Block,Gulshan-e-Ravi - Block G,11.0,51000000.0,4636363.636363637,46.36 Lakh,5,6,2025-07-25
10 Marla Beautiful House For Sale In DHA Phase 03 Block Z,DHA Phase 3 - Block Z,10.0,33500000.0,3350000.0,33.50 Lakh,5,4,2025-07-27
5 Marla Luxury House For Sale In ParkView City Lahore,Park View City,5.0,21000000.0,4200000.0,42.00 Lakh,4,5,2025-07-27
1 Kanal Modren House Stylish Desing Art Of Architect DHA Phase F Block For Sale,DHA Phase 6 - Block F,20.0,80000000.0,4000000.0,40.00 Lakh,5,6,2025-07-25
5 Marla Luxury House For Sale In ParkView City Lahore,Park View City,5.0,22500000.0,4500000.0,45.00 Lakh,4,5,2025-07-29
KANAL FULL FURNISEH EYE CATCHING SUPERB LUXURY BUNGALOW FOR SALE,DHA Phase 6,20.0,89200000.0,4460000.0,44.60 Lakh,5,6,2025-07-25
BRAND NEW HOUSE HOUSE FOR SALE,DHA Phase 2 - Block Q,10.0,65000000.0,6500000.0,65.00 Lakh,4,5,2025-07-26
KANAL EYE CATCHING SUPERB LUXURY BUNGALOW FOR SALE,DHA Phase 7,20.0,69700000.0,3485000.0,34.85 Lakh,5,7,2025-07-29
24 Marla Victorian Faisal RASOL Design Corner House For Sale in Phase 6 Block C DHA LAHORE,DHA Phase 6 - Block C,24.0,85500000.0,3562500.0,35.62 Lakh,5,6,2025-07-25
4 Marla House For Sale In Paragon City Lahore,Paragon City,4.0,15700000.0,3925000.0,39.25 Lakh,3,4,2025-07-29
3 Marla House For Sale In Johar Town,Johar Town,3.0,14500000.0,4833333.333333333,48.33 Lakh,3,3,2025-07-25
10 Marla Brand New House For Sale Available in Wapda Town Phase 1 Lahore,Wapda Town Phase 1,10.0,42500000.0,4250000.0,42.50 Lakh,5,6,2025-07-25
"5 Marla Brand New House for Sale Park View City, Lahore",Park View City - Crystal Block,5.0,16500000.0,3300000.0,33.00 Lakh,4,4,2025-07-29
Its Like A Brand New Triple Storey House,Tariq Gardens - Block E,10.0,46500000.0,4650000.0,46.50 Lakh,7,6,2025-07-25
4 Marla House Sabzazar L Block,Sabzazar Scheme - Block L,4.0,12000000.0,3000000.0,30.00 Lakh,2,2,2025-07-25
PRIME LOCATION HOUSE FOR SALE,Johar Town Phase 2 - Block R1,5.0,17200000.0,3440000.0,34.40 Lakh,3,4,2025-07-25
10 Marla Brand New Luxury Designer Bungalow For Sale Near Park At Hot Location,DHA Phase 2,10.0,54000000.0,5400000.0,54.00 Lakh,4,5,2025-07-25
10 Marla Beautiful House For Sale In DHA Phase 01 P Block Next To Park,DHA Phase 1 - Block P,10.0,42500000.0,4250000.0,42.50 Lakh,4,5,2025-07-27
5 Marla Beautiful House for Sale in D Block Punjab Cooperative Housing Society,Punjab Coop Housing - Block D,5.0,23000000.0,4600000.0,46.00 Lakh,3,4,2025-07-24
5 Marla Brand New Beautiful House For Sale,Faisal Town,5.0,32500000.0,6500000.0,65.00 Lakh,5,4,2025-07-24
Main GT Road 2 Marla 56 Square Feet Single Storey House For Sale,GT Road,2.2,5500000.0,2500000.0,25.00 Lakh,2,1,2025-07-27
1 KANAL OLD HOUSE FOR SALE INVESTMENT OPPORTUNITY PLOT CONSIDER PROPERTY  OTHER OPTIONS AVAILABLE IN CANTT,Cantt,20.0,82500000.0,4125000.0,41.25 Lakh,3,3,2025-07-24
4 Marla Grey Structure For Sale,IEP Engineers Town - Block E2,4.0,11000000.0,2750000.0,27.50 Lakh,3,3,2025-07-24
4 Marla Grey Structure For Sale,Military Accounts Housing Society,4.0,11000000.0,2750000.0,27.50 Lakh,3,3,2025-07-24
6 Marla Grey Structure Owner Build House,Nespak Scheme Phase 3,6.0,14500000.0,2416666.6666666665,24.17 Lakh,3,3,2025-07-24
3 Marla Brand New Spanish House For Sale,High Court Society - Phase 2,3.0,11500000.0,3833333.3333333335,38.33 Lakh,3,3,2025-07-24
5 Marla Brand New House Available For Sale In Tulip Extension Block Park View City Lahore Near To Downtown Commercial Park Masjid Zoo And Main Commercial Market. . . . . .,Park View City - Tulip Extension Block,5.0,18500000.0,3700000.0,37.00 Lakh,4,4,2025-07-24
15 Marla Brand New House Look Like Kanal And Facing Park Dha Phase 6,DHA Phase 6 - Block G,15.0,54500000.0,3633333.3333333335,36.33 Lakh,5,6,2025-07-27
5 MARLA SPANISH BRAND NEW HOUSE FACEING PARK NEAR TO MARKET,DHA 9 Town,5.0,19500000.0,3900000.0,39.00 Lakh,3,4,2025-07-29
"10 MARLA BRAND NEW HOUSE FOR SALE IN DHA PHASE 3 DHA Phase 3, DHA Defence, Lahore, Punjab",DHA Phase 3,10.0,47500000.0,4750000.0,47.50 Lakh,4,5,2025-07-29
5 MARLA BRAND NEW HOUSE NEAR TO PARK WITH SOLAR PANEL NEAR TO DOLEMON MALL,DHA Phase 6,5.0,22500000.0,4500000.0,45.00 Lakh,3,4,2025-07-29
10 Marla House For Sale In Paragon City Lahore,Paragon City,10.0,52000000.0,5200000.0,52.00 Lakh,5,6,2025-07-29
5 Marls House For Sale In Paragon City Lahore,Paragon City,5.0,19000000.0,3800000.0,38.00 Lakh,3,4,2025-07-29
5 Marls House For Sale In Paragon City Lahore,Paragon City,5.0,22500000.0,4500000.0,45.00 Lakh,3,4,2025-07-29
10 Marla House For Sale In Paragon City Lahore,Paragon City,10.0,40000000.0,4000000.0,40.00 Lakh,5,6,2025-07-29
Beautiful One Kanal 05 Brdrooms House N BLOCK DHA Phase 6 For Sale,DHA Phase 6,20.0,104500000.0,5225000.0,52.25 Lakh,5,6,2025-07-26
5 Marla Facing Park Triple Storey Slightly Used Luxury House For Sale In Zaamin City Lahore,Zaamin City Phase 1 - Block C,5.0,17500000.0,3500000.0,35.00 Lakh,4,4,
11 Marla Corner 2.5 Storey House For Sale At Prime Location,Sabzazar Scheme - Block N,11.0,44000000.0,4000000.0,40.00 Lakh,7,6,
2 Marla Hot Location House Available For Sale On Reasonable Demand,Gulberg,2.0,10000000.0,5000000.0,50.00 Lakh,2,2,
New Lahore City PH 2 B Block Very Good Location Home,New Lahore City,5.0,15000000.0,3000000.0,30.00 Lakh,3,5,2025-07-27
Beautiful 12 Marla House For Sale In Johar Town,Johar Town,12.0,67000000.0,5583333.333333333,55.83 Lakh,7,6,
Ideal Location 8 Marla BRAND NEW HOUSE With Basement Available For Sale In Phase 9 Town DHA,DHA 9 Town,8.0,44000000.0,5500000.0,55.00 Lakh,4,5,
10 Marla Used House for Sale in VALANCIA Town Lahore | Prime Location | Well-Maintained Family Home,Valencia - Block H,10.0,35000000.0,3500000.0,35.00 Lakh,5,6,2025-07-27
3.80 Marla Double Storey House Brand New Home Ideal And Hot Location Carpet Road Water Electricity Available Near Canal Road Near Sozo Water Park,Al Hafeez Garden - Ismail Block,3.8,13500000.0,3552631.5789473685,35.53 Lakh,4,3,2025-07-27
1 Kanal Brand New House In DHA Phase 7 T Block,DHA Phase 7 - Block T,20.0,90000000.0,4500000.0,45.00 Lakh,5,6,2025-07-26
10M House For Sale In Sector C Bahria Town Lahore Brand New House,Bahria Town - Sector C,10.0,32000000.0,3200000.0,32.00 Lakh,5,6,
10 MARLA DOUBLE STOREY NEW SPANISH HOUSE AVAILABLE FOR SALE,Jubilee Town - Block B,10.0,38800000.0,3880000.0,38.80 Lakh,6,6,2025-07-29
1 Kanal House For Sale In Model Town,Model Town,20.0,95000000.0,4750000.0,47.50 Lakh,6,3,
Gas Wapda Available 3 Marla House,Al Jalil Garden,3.0,9500000.0,3166666.6666666665,31.67 Lakh,3,2,
"Grab This Incredible Opportunity To Own A 5 Marla Grey Structure In The Sought-After Jinnah Block Solid Construction, Excellent Location, And A Budget-Friendly Price You Won'T Find Elsewhere",Bahria Town - Sector E,5.0,17500000.0,3500000.0,35.00 Lakh,3,4,
5 Marla House Available For Sale,Bahria Town - Jinnah Block,5.0,18000000.0,3600000.0,36.00 Lakh,3,4,
"Prime Location 6 Kanal Double-Storey House for Sale on 60 Ft Road in G Block, Model Town Lahore",Model Town - Block G,120.0,850000000.0,7083333.333333333,70.83 Lakh,8,7,
DHA PHASE 5 MODERN DESIGN 4 BEDS HOUSE FOR SALE,DHA Phase 5,10.0,49000000.0,4900000.0,49.00 Lakh,5,6,2025-07-25
10 Marla Brand New House For Sale Hot Loction Cheap Price,DHA Phase 7,10.0,45000000.0,4500000.0,45.00 Lakh,4,5,2025-07-26
A BEAUTIFUL 10 MARLA HOUSE FOR SALE IN JASMINE BLOCK SECTOR C BAHRIA TOWN LAHORE,Bahria Town - Jasmine Block,10.0,40000000.0,4000000.0,40.00 Lakh,5,6,2025-07-28
A PRIME LOCATION 10 MARLA HOUSE FOR SALE IN JASMINE BLOCK SECTOR C BAHRIA TOWN LAHORE,Bahria Town - Jasmine Block,10.0,45000000.0,4500000.0,45.00 Lakh,5,6,2025-07-28
A BEAUTIFUL 10 MARLA HOUSE FOR SALE IN TULIP BLOCK SECTOR C BAHRIA TOWN LAHORE,Bahria Town - Tulip Block,10.0,30000000.0,3000000.0,30.00 Lakh,5,6,2025-07-29
8 MARLA ASIAN HOUSE FOR SALE IN SAFARI VILLAS SECTOR B BAHRIA TOWN LAHORE,Bahria Town - Safari Villas,8.0,20000000.0,2500000.0,25.00 Lakh,3,3,2025-07-29
3 Years Installment Plan Luxury Brand New House In Park View City Lahore,Park View City,3.5,11200000.000000002,3200000.0000000005,32.00 Lakh,3,3,2025-07-27
3 Years Installment Plan Luxury Brand New House In Park View City Lahore,Park View City,5.0,17000000.0,3400000.0,34.00 Lakh,4,5,2025-07-25
10 MARLA BRAND NEW HOUSE HOT LOCATION FOR SALE IN BAHRIA TOWN LAHORE,Bahria Town - Nishtar Block,10.0,30500000.0,3050000.0,30.50 Lakh,5,5,
2Kanal Double Storey Luxurious Used House for Sale on Lahore:s Most Prime Location.,Iqbal Avenue Phase 1,40.0,142500000.0,3562500.0,35.62 Lakh,8,6,2025-07-25
5 Marla House Used BB Block Bahria Town Lahore For Sale,Bahria Town - Block BB,5.0,17800000.0,3560000.0,35.60 Lakh,3,4,2025-07-27
One Kanal Old House Available For Sale Straight Road Hot Location 45 Feet Front,Model Town - Block H,20.0,98000000.0,4900000.0,49.00 Lakh,3,3,
3 Marla House For Sale Al Kharem Gardan Phase 1,Al Kareem Garden,3.0,12500000.0,4166666.6666666665,41.67 Lakh,3,4,
Beautiful 10 Marla House,Pak Arab Society Phase 2 - Block F1,10.0,18000000.0,1800000.0,18.00 Lakh,4,6,
5 Marla Double Storey House For Sale In Canal Bank Scheme Near Canal Road Big Street,Canal Bank Housing Scheme,5.0,16000000.0,3200000.0,32.00 Lakh,4,4,2025-07-27
5 Marla House For Sale In Bismillah Housing Scheme Lahore This House Is Located In Haider Block 5 Marla Brand New House For Sale,Bismillah Housing Scheme,5.0,21500000.0,4300000.0,43.00 Lakh,4,6,2025-07-25
3-Kanal Double Storey Old House Available For Sale in Lahore Cantt.,Alla-ud-Din Road,60.0,270000000.0,4500000.0,45.00 Lakh,5,5,2025-07-25
20 Marla Double Storey House For Sale In Gulle Damin Society Block B College Road Lahore,Gul-e-Damin,20.0,59000000.0,2950000.0,29.50 Lakh,5,6,2025-07-25
20 MARLA NEW HOUSE FOR SALE IN PCSIR STAFF COLONY NEAR AMEER CHOWK COLLEGE ROAD LAHORE,PCSIR Staff Colony,20.0,42500000.0,2125000.0,21.25 Lakh,6,6,2025-07-25
3 Marla beautiful Double Storey House Grey Structure For Sale in Eden Residencia College Road Lahore,Eden Residencia,3.0,8500000.0,2833333.3333333335,28.33 Lakh,3,4,2025-07-25
3 Years Installment Plan Luxury Brand New House In Park View City Lahore,Park View City,10.0,32000000.0,3200000.0,32.00 Lakh,5,6,2025-07-25
3 Years Installment Plan Luxury Brand New House In Park View City Lahore,Park View City,5.0,16200000.000000002,3240000.0000000005,32.40 Lakh,4,5,2025-07-29
10 Marla Bungalow For Sale In DHA Phase 5 Lahore Prime Location,DHA Phase 5,10.0,51900000.00000001,5190000.000000001,51.90 Lakh,4,5,2025-07-25
10 Marla Modern Design Luxury House For Sale In Prime Location,DHA Phase 6,10.0,59900000.0,5990000.0,59.90 Lakh,4,5,2025-07-25
3 Marla House For Sale In New Lahore City Phase 2,New Lahore City - Phase 2,3.0,11000000.0,3666666.6666666665,36.67 Lakh,3,4,2025-07-24
2 Kanal Stylish House With Pool,DHA Phase 3 - Block Y,40.0,220000000.0,5500000.0,55.00 Lakh,6,6,2025-07-27
3 Marla Brand New House For Sale Water Gas Electricity Available,Shadab Garden,3.0,12500000.0,4166666.6666666665,41.67 Lakh,3,4,2025-07-27
10 Marla Triple Story with Gas Meter House For Sale,LDA Avenue - Block J,10.0,31500000.0,3150000.0,31.50 Lakh,6,7,2025-07-24
VERY VERY SOLD CONSTRUCTION FULL BESMENT 8 BEDROOMS HOUSE IN DHA PHASE 3 BLOCK XX,DHA Phase 3 - Block XX,20.0,110000000.0,5500000.0,55.00 Lakh,8,6,2025-07-24
3 Marla Brand New House For Sale In Johar Town Near Emporium Mall Expo Center,Johar Town Phase 2,2.6,9900000.0,3807692.3076923075,38.08 Lakh,3,3,2025-07-29
10 Marla Modern Luxury House For Sale,Central Park Housing Scheme,10.0,37500000.0,3750000.0,37.50 Lakh,5,5,2025-07-24
10 Marla Modern Luxury House For Sale,Central Park Housing Scheme,10.0,36500000.0,3650000.0,36.50 Lakh,5,5,2025-07-24
5 Marla Modern Luxury House For Sale,Central Park Housing Scheme,5.0,19500000.0,3900000.0,39.00 Lakh,4,4,2025-07-26
5 Marla Modern Luxury House For Sale At Investor Rate,Central Park Housing Scheme,5.0,17500000.0,3500000.0,35.00 Lakh,3,3,2025-07-28
5 Marla Modern House For Sale,Central Park - Block A1,5.0,18500000.0,3700000.0,37.00 Lakh,3,3,2025-07-24
10 Marla Brand New Facing Park House For Sale,Central Park Housing Scheme,10.0,27500000.0,2750000.0,27.50 Lakh,5,6,2025-07-28
"Slightly Used 10 Marla Contemporary Home With Basement, Owner-Tended Interiors, Expansive Lawn, And Secure Street Located In Elite DHA Phase 8 Ex Air Avenue Block Q With Full Utility Access And Peaceful Surroundings, Offered By Emarat Real Estate",Air Avenue - Block Q,10.0,39000000.0,3900000.0,39.00 Lakh,4,5,2025-07-29
3 MARLA HOUSE FOR SALE IN JUBILEE TOWN BLOCK C HOT LOCATION,Jubilee Town - Block C,3.0,14000000.0,4666666.666666667,46.67 Lakh,3,4,2025-07-24
TEN MARLA TOP LOCATION GREY STRUCTURE AVAILABLE NEAR IMTIAZ STORE AND EIFFEL TOWER IN TUAHEED BLOCK BAHRIA TOWN LAHORE,Bahria Town - Sector F,10.0,22500000.0,2250000.0,22.50 Lakh,5,6,2025-07-24
2kanal Brand New House For Sale In Sector C Bahria Town Lahore,Bahria Town - Sector C,40.0,200000000.0,5000000.0,50.00 Lakh,7,6,2025-07-29
1.3 Marla Double Storey House For Sale In Tajpura Butt Chock Near Main Road And Canal Road,Tajpura,1.1,4700000.0,4272727.2727272725,42.73 Lakh,2,2,2025-07-28
4 Marla Brand New House Available For Sale In New Lahore City Phase2,New Lahore City - Phase 2,4.0,11500000.0,2875000.0,28.75 Lakh,4,4,2025-07-23
"6 Marla Brand New Corner House Available For Sale In Dream Garden Phase #2 Block G, Defence Road Opposite Comsat University Lahore.",Dream Gardens Phase 2,6.0,30000000.0,5000000.0,50.00 Lakh,4,5,2025-07-23
5 MARLA BRAND NEW HOUSE FOR SALE,Central Park Housing Scheme,5.0,19000000.0,3800000.0,38.00 Lakh,4,5,2025-07-23
3 Marla Vip House For Sale In Alhamd Park Phase 1,Al-Hamd Park,3.0,12000000.0,4000000.0,40.00 Lakh,3,3,2025-07-23
"Elegance & Efficiency Combined 5-Marla House Built with Care, Style & Function in DHA Phase 7 Enjoy a Modern Family Lifestyle with Emarats Easy Deal Offers",DHA Phase 7,5.0,20000000.0,4000000.0,40.00 Lakh,3,4,2025-07-29
Reserve A Centrally Located House In Lahore Meadows City,Lahore Meadows City,3.0,9595000.0,3198333.3333333335,31.98 Lakh,3,3,2025-07-25
Affordable House For Sale In Punjab Coop Housing Society,Punjab Coop Housing Society,20.0,60000000.0,3000000.0,30.00 Lakh,5,6,2025-07-25
"8 Marla House For Sale In Bahria Orchard Phase3 Prime Location, Ideal Place For Living | Secure Gated Community | Low Cost Option |",Bahria Orchard Phase 3,8.0,23000000.0,2875000.0,28.75 Lakh,5,6,2025-07-25
13 Marla Owner Built Beautiful House For Sale In NFC 1,Wapda Town Phase 1,13.0,39000000.0,3000000.0,30.00 Lakh,4,5,2025-07-25
12 MARLA CORNER TOP LOCATION VERY CHEAP PRICE RESIDENTIAL HOUSE FOR SALE IN DHA PHASE 6.,DHA Phase 6,12.0,47000000.0,3916666.6666666665,39.17 Lakh,4,5,2025-07-27
2.5 Marla Double Storey Spanish House For Sale In Gulshan Park Near LalPul Canal Road Street 20 Feet,Lalpul,2.5,9000000.0,3600000.0,36.00 Lakh,3,3,2025-07-27
10.25 Marla House For Sale With Extra Land,Yateem Khana Chowk,11.1,35500000.0,3198198.1981981983,31.98 Lakh,5,5,2025-07-29
A House Of 11 Marla In Rs. 35500000,Multan Road,11.0,35500000.0,3227272.727272727,32.27 Lakh,5,5,2025-07-29
A Spacious 5 Marla House In Green City - Block C,Green City - Block C,5.0,28000000.0,5600000.0,56.00 Lakh,3,4,2025-07-25
5 Marla Spacious House Available In Green City - Block C For sale,Green City - Block C,5.0,24000000.0,4800000.0,48.00 Lakh,3,4,2025-07-25
Spacious House Is Available In Green City For Sale,Green City,5.0,22500000.0,4500000.0,45.00 Lakh,3,4,2025-07-29
5 Marla House In Green City - Block C For sale At Good Location,Green City - Block C,5.0,24500000.0,4900000.0,49.00 Lakh,3,4,2025-07-25
5 Marla House For sale In Green City - Block C Lahore,Green City - Block C,5.0,25500000.0,5100000.0,51.00 Lakh,3,4,2025-07-29
A Dream Home Awaits With !,DHA Phase 6,5.0,23500000.0,4700000.0,47.00 Lakh,3,6,2025-07-28
OWNER NEEDY BEST FOR INVESTMENT,DHA 9 Town - Block B,5.0,20500000.0,4100000.0,41.00 Lakh,2,5,2025-07-24
2.5 Marla Double Story Brand New House For Sale,Nishtar Colony,2.5,7000000.0,2800000.0,28.00 Lakh,3,2,2025-07-24
2.5 Marla Triple Storey Brand New Home For Sale,Nishtar Colony,2.5,7700000.0,3080000.0,30.80 Lakh,4,4,2025-07-24
Deal Of The Day_1 Kanal Used House For Sale in GULBAHAR,Bahria Town - Gulbahar Block,20.0,85000000.0,4250000.0,42.50 Lakh,5,6,2025-07-24
10 Marla_Used House For Sale In Bahria Town Lahore,Bahria Town - Safari Villas,10.0,32000000.0,3200000.0,32.00 Lakh,4,5,2025-07-24
10 MARLA_GRAY STRUCTURE FOR SALE IN BAHRIA TOWN SECTOR E,Bahria Town - Iqbal Block,10.0,22500000.0,2250000.0,22.50 Lakh,5,6,2025-07-24
FULLY FURNISHED_5 MARLA HOUSE FOR SALE IN TAUHEED BLOCK,Bahria Town - Tauheed Block,5.0,24000000.0,4800000.0,48.00 Lakh,3,4,2025-07-24
5 MARLA BRAND NEW HOUSE FOR SALE IN NASHEMAN IQBAL PHASE TOW,Nasheman-e-Iqbal Phase 2,5.0,19000000.0,3800000.0,38.00 Lakh,3,4,
5 Marla Double Story House For Sale At Prime Location,Sabzazar Scheme - Block B,5.0,20000000.0,4000000.0,40.00 Lakh,4,4,
10 Marla Double Story House For Sale At Prime Location,Sabzazar Scheme - Block N,10.0,33200000.0,3320000.0,33.20 Lakh,5,5,
5 Marla Grey Structure For Sale In Eastern Ext Block,Bahria Orchard Phase 1 - Eastern Extension,5.0,10500000.0,2100000.0,21.00 Lakh,3,5,
10 Marla Big Front Near Wahdat Road,Allama Iqbal Town - Kamran Block,10.0,30000000.0,3000000.0,30.00 Lakh,3,3,
32 Marla House Furnish For Sale in Cavalry Ground.,Cavalry Ground,32.0,190000000.0,5937500.0,59.38 Lakh,6,6,
Hot Location House For Sale in 90 lacs Only,Al-Kabir Phase 2 - Block A,3.0,8500000.0,2833333.3333333335,28.33 Lakh,4,4,
10 Marla Barnd New House For Sale In DD Bahria Town Lahore Good Location,Bahria Town - Block DD,10.0,40000000.0,4000000.0,40.00 Lakh,5,6,
"01 Kanal PROPER DOUBLE UNITE, Slightly Used Most Fabulous Architectural Design Bungalow For Sale Having Solid Construction In Dha Phase 1 Lahore, Facing Park",DHA Phase 1,20.0,64200000.0,3210000.0,32.10 Lakh,6,7,
3.5 Years Installment Plan House,DHA Phase 9 Prism,20.0,50000000.0,2500000.0,25.00 Lakh,4,-,
05 Marla Brand New House For Sale Available in DHA Phase 11 Rahbar Lahore,DHA 11 Rahbar Phase 2,5.0,17500000.0,3500000.0,35.00 Lakh,3,4,2025-07-29
TOP LOCATION 5 MARLA BRAND NEW ULTRA MODERN HOUSE AVALIBLE FOR SALE,Beacon House Society - Block C,5.0,18500000.0,3700000.0,37.00 Lakh,4,5,
Only Kanal House For Sale,Fazaia Housing Scheme Phase 1 - Block H,22.0,55000000.0,2500000.0,25.00 Lakh,6,6,
